Date,Open,High,Low,Close,Adj Close,Volume
2014-11-14,66.919998,66.919998,66.720001,66.839996,62.460487,35600
2014-11-17,66.720001,67.169998,66.720001,66.959999,62.572617,69100
2014-11-18,67.330002,67.839996,67.330002,67.769997,63.329548,14900
2014-11-19,67.480003,67.610001,67.300003,67.480003,63.058563,64900
2014-11-20,67.349998,67.589996,67.129997,67.430000,63.011829,29000
2014-11-21,68.129997,68.129997,67.690002,67.800003,63.357601,27900
2014-11-24,68.160004,68.169998,68.019997,68.139999,63.675320,76900
2014-11-25,68.339996,68.379997,68.120003,68.250000,63.778095,23600
2014-11-26,68.449997,68.730003,68.360001,68.730003,64.226654,21700
2014-11-28,68.830002,69.220001,68.830002,68.849998,64.338783,14800
2014-12-01,68.379997,68.699997,68.309998,68.370003,63.890244,28600
2014-12-02,68.459999,68.900002,68.459999,68.820000,64.310776,35100
2014-12-03,68.879997,69.029999,68.730003,68.949997,64.432228,16600
2014-12-04,68.940002,69.129997,68.750000,68.980003,64.460274,16400
2014-12-05,69.239998,69.320000,69.040001,69.209999,64.675201,25000
2014-12-08,69.309998,69.449997,68.739998,68.970001,64.450928,60600
2014-12-09,68.250000,68.949997,68.040001,68.949997,64.432228,34800
2014-12-10,68.669998,68.669998,67.849998,67.910004,63.460384,22100
2014-12-11,68.080002,68.959999,68.080002,68.279999,63.806129,29400
2014-12-12,67.669998,68.379997,67.489998,67.510002,63.086594,44500
2014-12-15,67.800003,67.860001,66.730003,67.040001,62.647381,22000
2014-12-16,66.800003,67.709999,66.300003,66.300003,61.955868,15700
2014-12-17,66.470001,67.519997,66.419998,67.430000,63.011829,34900
2014-12-18,68.220001,69.199997,68.220001,69.199997,64.665886,18300
2014-12-19,69.629997,69.750000,69.129997,69.230003,64.693886,56400
2014-12-22,69.080002,69.290001,68.940002,69.239998,64.703224,15600
2014-12-23,69.580002,69.589996,68.660004,68.879997,64.366821,32600
2014-12-24,68.730003,68.930000,68.730003,68.739998,64.457771,35800
2014-12-26,69.019997,69.220001,68.949997,69.059998,64.757843,36000
2014-12-29,69.000000,69.239998,68.930000,69.040001,64.739082,99700
2014-12-30,69.070000,69.070000,68.500000,68.500000,64.232727,209500
2014-12-31,68.820000,69.010002,67.970001,68.059998,63.820126,25900
2015-01-02,68.389999,68.559998,67.529999,67.949997,63.717014,13500
2015-01-05,67.629997,67.629997,66.949997,67.070000,62.891804,27400
2015-01-06,67.379997,67.519997,66.199997,66.500000,62.357319,73600
2015-01-07,67.250000,67.779999,67.099998,67.599998,63.388802,193100
2015-01-08,68.320000,69.070000,68.180000,68.980003,64.682831,109000
2015-01-09,69.309998,69.309998,68.379997,68.620003,64.345253,46900
2015-01-12,68.750000,68.750000,68.059998,68.220001,63.970192,41900
2015-01-13,68.910004,69.209999,67.580002,67.989998,63.754490,45300
2015-01-14,67.339996,67.910004,67.339996,67.760002,63.538841,71200
2015-01-15,67.879997,68.080002,67.169998,67.309998,63.116859,44100
2015-01-16,67.320000,68.239998,67.150002,68.129997,63.885784,36900
2015-01-20,68.570000,68.629997,67.739998,68.500000,64.232727,92600
2015-01-21,68.379997,68.970001,68.339996,68.769997,64.485931,27700
2015-01-22,69.300003,69.949997,68.580002,69.949997,65.592407,224000
2015-01-23,69.989998,70.099998,69.699997,69.809998,65.461121,40300
2015-01-26,69.830002,69.959999,69.419998,69.879997,65.526756,40000
2015-01-27,69.180000,69.360001,68.449997,68.989998,64.692215,30800
2015-01-28,69.230003,69.570000,68.199997,68.199997,63.951408,48400
2015-01-29,68.300003,68.980003,67.769997,68.849998,64.560928,61300
2015-01-30,68.309998,68.669998,67.500000,67.589996,63.379425,31300
2015-02-02,67.599998,68.099998,66.900002,68.089996,63.848267,79200
2015-02-03,68.470001,68.760002,67.910004,68.739998,64.457771,53100
2015-02-04,68.480003,69.050003,68.389999,68.629997,64.354645,48400
2015-02-05,68.949997,69.400002,68.949997,69.379997,65.057922,123500
2015-02-06,69.500000,69.510002,68.639999,68.709999,64.429657,21400
2015-02-09,68.599998,68.660004,68.099998,68.279999,64.026428,21000
2015-02-10,68.720001,69.389999,68.540001,69.230003,64.917252,26600
2015-02-11,69.440002,69.680000,69.169998,69.589996,65.254814,85000
2015-02-12,69.980003,70.040001,69.599998,70.040001,65.676788,41200
2015-02-13,70.209999,70.209999,69.830002,70.129997,65.761192,21600
2015-02-17,70.239998,70.480003,70.099998,70.430000,66.042496,16600
2015-02-18,70.150002,70.639999,70.150002,70.639999,66.239426,24300
2015-02-19,70.669998,70.900002,70.570000,70.680000,66.276947,59200
2015-02-20,70.690002,71.309998,70.519997,71.260002,66.820793,33700
2015-02-23,71.419998,71.559998,71.360001,71.510002,67.055222,20700
2015-02-24,71.500000,71.669998,71.379997,71.589996,67.130241,92200
2015-02-25,71.379997,71.690002,71.320000,71.419998,66.970840,27500
2015-02-26,71.540001,71.580002,71.250000,71.529999,67.073975,28600
2015-02-27,71.550003,71.550003,71.220001,71.260002,66.820793,30500
2015-03-02,71.470001,71.750000,71.430000,71.699997,67.233398,39600
2015-03-03,71.699997,71.699997,70.870003,71.220001,66.783279,55800
2015-03-04,71.099998,71.199997,70.639999,71.129997,66.698898,32400
2015-03-05,71.389999,71.470001,71.019997,71.290001,66.848915,29300
2015-03-06,70.889999,71.010002,70.150002,70.150002,65.779938,36300
2015-03-09,70.370003,70.639999,70.199997,70.580002,66.183167,24500
2015-03-10,70.029999,70.029999,69.489998,69.489998,65.161049,35700
2015-03-11,69.699997,69.779999,69.339996,69.339996,65.020409,35000
2015-03-12,69.500000,70.150002,69.400002,70.120003,65.751831,30800
2015-03-13,70.059998,70.099998,69.480003,69.820000,65.470505,15700
2015-03-16,70.029999,70.959999,70.029999,70.889999,66.473854,19100
2015-03-17,70.559998,70.970001,70.550003,70.940002,66.520729,20100
2015-03-18,70.779999,71.930000,70.349998,71.699997,67.233398,22200
2015-03-19,71.779999,71.879997,71.550003,71.800003,67.327164,14700
2015-03-20,72.010002,72.489998,72.010002,72.339996,67.833496,21000
2015-03-23,72.150002,72.320000,71.970001,71.970001,67.486572,37600
2015-03-24,71.930000,72.239998,71.610001,71.610001,67.148979,26600
2015-03-25,71.309998,71.489998,69.910004,69.919998,65.759872,26600
2015-03-26,69.580002,70.300003,69.269997,69.940002,65.778694,25200
2015-03-27,70.209999,70.599998,69.970001,70.459999,66.267731,23900
2015-03-30,71.010002,71.180000,70.919998,71.110001,66.879059,24000
2015-03-31,70.599998,70.900002,70.180000,70.300003,66.117256,85700
2015-04-01,70.059998,70.059998,69.250000,69.720001,65.571785,77100
2015-04-02,69.860001,70.150002,69.800003,69.889999,65.731651,13900
2015-04-06,69.500000,70.480003,69.500000,70.239998,66.060829,25600
2015-04-07,70.400002,70.720001,70.220001,70.220001,66.042023,82000
2015-04-08,70.440002,70.610001,70.290001,70.459999,66.267731,18400
2015-04-09,70.589996,70.800003,70.290001,70.699997,66.493454,15800
2015-04-10,70.760002,71.120003,70.690002,71.099998,66.869652,55200
2015-04-13,71.230003,71.339996,70.730003,70.730003,66.521667,37200
2015-04-14,70.639999,70.820000,70.300003,70.650002,66.446434,121000
2015-04-15,70.989998,71.120003,70.790001,70.879997,66.662743,69000
2015-04-16,70.839996,71.029999,70.720001,70.919998,66.700386,110700
2015-04-17,70.550003,70.550003,69.769997,70.059998,65.891541,28700
2015-04-20,70.500000,70.919998,70.459999,70.820000,66.606339,72600
2015-04-21,71.040001,71.300003,70.919998,71.029999,66.803841,28200
2015-04-22,71.250000,71.330002,70.699997,71.269997,67.029541,32900
2015-04-23,71.070000,71.570000,70.980003,71.370003,67.123589,11500
2015-04-24,71.370003,71.580002,71.370003,71.489998,67.236450,14100
2015-04-27,71.760002,71.760002,70.870003,70.930000,66.709793,22500
2015-04-28,70.919998,71.230003,70.309998,71.000000,66.775612,29800
2015-04-29,70.809998,70.870003,70.120003,70.540001,66.342987,97200
2015-04-30,70.349998,70.349998,69.239998,69.570000,65.430695,22800
2015-05-01,69.930000,70.669998,69.930000,70.629997,66.427620,22000
2015-05-04,70.970001,71.139999,70.750000,70.800003,66.587517,14500
2015-05-05,70.610001,70.610001,69.730003,69.750000,65.599991,13600
2015-05-06,70.050003,70.050003,69.070000,69.470001,65.336632,24500
2015-05-07,69.699997,70.129997,69.550003,70.059998,65.891541,38400
2015-05-08,70.709999,71.040001,70.709999,70.959999,66.737984,18900
2015-05-11,71.029999,71.110001,70.690002,70.730003,66.521667,29700
2015-05-12,70.349998,70.680000,70.019997,70.480003,66.286552,14300
2015-05-13,70.690002,70.980003,70.470001,70.559998,66.361794,19100
2015-05-14,70.989998,71.610001,70.860001,71.550003,67.292885,13200
2015-05-15,71.660004,71.839996,71.470001,71.699997,67.433968,55300
2015-05-18,71.709999,72.199997,71.709999,72.080002,67.791351,20100
2015-05-19,72.260002,72.279999,71.959999,72.059998,67.772537,27300
2015-05-20,72.099998,72.320000,71.800003,72.040001,67.753738,35200
2015-05-21,71.910004,72.269997,71.910004,72.139999,67.847778,34500
2015-05-22,72.000000,72.279999,72.000000,72.029999,67.744324,32200
2015-05-26,71.949997,71.949997,71.169998,71.300003,67.057770,22400
2015-05-27,71.550003,72.260002,71.550003,72.239998,67.941818,13800
2015-05-28,72.139999,72.160004,71.839996,72.139999,67.847778,10700
2015-05-29,72.040001,72.169998,71.550003,71.910004,67.631485,50300
2015-06-01,72.150002,72.220001,71.550003,71.970001,67.687897,23300
2015-06-02,71.800003,71.940002,71.580002,71.660004,67.396355,19000
2015-06-03,71.830002,71.970001,71.690002,71.769997,67.499786,24700
2015-06-04,71.599998,71.730003,71.029999,71.209999,66.973114,34400
2015-06-05,71.080002,71.209999,70.820000,71.000000,66.775612,16500
2015-06-08,70.820000,70.930000,70.540001,70.580002,66.380592,10700
2015-06-09,70.680000,70.699997,70.010002,70.639999,66.437027,21200
2015-06-10,70.809998,71.559998,70.800003,71.500000,67.245857,10100
2015-06-11,71.680000,71.919998,71.660004,71.699997,67.433968,21500
2015-06-12,71.449997,71.489998,71.239998,71.309998,67.067177,13200
2015-06-15,70.989998,71.449997,70.750000,71.260002,67.020134,12200
2015-06-16,71.339996,71.790001,71.339996,71.730003,67.462181,17300
2015-06-17,72.040001,72.089996,71.529999,71.839996,67.565628,21000
2015-06-18,72.120003,72.930000,72.120003,72.860001,68.524948,17700
2015-06-19,72.809998,72.989998,72.709999,72.800003,68.468529,104900
2015-06-22,73.209999,73.400002,73.089996,73.129997,68.778870,14200
2015-06-23,73.309998,73.309998,73.059998,73.269997,68.910553,19900
2015-06-24,73.019997,73.019997,72.349998,72.400002,68.303940,23300
2015-06-25,72.610001,72.910004,72.559998,72.800003,68.681290,12800
2015-06-26,72.860001,73.010002,72.379997,72.580002,68.473740,26700
2015-06-29,71.959999,72.220001,71.110001,71.230003,67.200134,54400
2015-06-30,71.760002,71.830002,71.250000,71.440002,67.398232,17100
2015-07-01,72.019997,72.129997,71.820000,72.110001,68.030334,38200
2015-07-02,72.309998,72.309998,71.690002,71.949997,67.879387,19700
2015-07-06,71.339996,72.089996,71.339996,71.800003,67.737892,37300
2015-07-07,72.050003,72.260002,70.930000,72.250000,68.162422,205700
2015-07-08,71.919998,71.919998,71.150002,71.190002,67.162399,49800
2015-07-09,71.980003,71.980003,71.349998,71.480003,67.435989,85600
2015-07-10,72.089996,72.690002,72.089996,72.589996,68.483170,121000
2015-07-13,73.099998,73.400002,73.029999,73.360001,69.209618,228100
2015-07-14,73.430000,73.860001,73.419998,73.779999,69.605858,54400
2015-07-15,73.739998,73.839996,73.470001,73.639999,69.473770,58100
2015-07-16,73.959999,74.070000,73.610001,74.059998,69.870010,45400
2015-07-17,74.059998,74.059998,73.720001,74.059998,69.870010,121100
2015-07-20,74.199997,74.459999,74.099998,74.300003,70.096428,427000
2015-07-21,74.300003,74.300003,73.599998,73.879997,69.700218,95100
2015-07-22,73.489998,73.949997,73.449997,73.910004,69.728485,232800
2015-07-23,74.139999,74.190002,73.470001,73.540001,69.379433,71800
2015-07-24,74.550003,74.550003,73.239998,73.370003,69.219048,39600
2015-07-27,73.080002,73.199997,72.800003,72.800003,68.681290,119500
2015-07-28,73.309998,73.760002,72.889999,73.730003,69.558693,37500
2015-07-29,73.940002,74.209999,73.800003,74.209999,70.011520,65700
2015-07-30,74.000000,74.220001,73.620003,74.139999,69.945488,44600
2015-07-31,74.300003,74.459999,74.070000,74.150002,69.954918,41600
2015-08-03,74.330002,74.430000,73.690002,74.070000,69.879448,278000
2015-08-04,73.949997,73.980003,73.570000,73.790001,69.615280,53800
2015-08-05,73.739998,74.239998,73.699997,74.089996,69.898300,137800
2015-08-06,74.209999,74.209999,72.639999,72.760002,68.643570,208300
2015-08-07,72.720001,72.879997,72.089996,72.709999,68.596390,86800
2015-08-10,73.180000,73.519997,73.089996,73.260002,69.115280,141200
2015-08-11,72.830002,73.160004,72.500000,72.820000,68.700157,55100
2015-08-12,72.180000,72.709999,71.410004,72.589996,68.483170,119800
2015-08-13,72.709999,73.209999,72.680000,72.849998,68.728477,114000
2015-08-14,72.690002,73.059998,72.650002,73.029999,68.898300,75700
2015-08-17,72.900002,73.769997,72.699997,73.769997,69.596428,221700
2015-08-18,73.919998,73.980003,73.610001,73.669998,69.502075,76200
2015-08-19,73.459999,73.809998,72.930000,73.379997,69.228485,157000
2015-08-20,72.790001,72.790001,71.580002,71.580002,67.530319,90600
2015-08-21,71.120003,71.120003,69.199997,69.199997,65.284973,117400
2015-08-24,68.309998,68.739998,55.000000,66.459999,62.699993,262900
2015-08-25,67.120003,69.089996,66.250000,66.279999,62.530167,108100
2015-08-26,67.919998,69.040001,66.790001,68.910004,65.011383,129100
2015-08-27,69.989998,76.300003,69.230003,70.599998,66.605766,294800
2015-08-28,70.309998,70.680000,70.059998,70.470001,66.483131,112300
2015-08-31,70.309998,70.500000,69.559998,69.699997,65.756676,532900
2015-09-01,69.000000,69.000000,67.480003,67.809998,63.973587,744600
2015-09-02,68.480003,69.339996,68.220001,69.339996,65.417038,64400
2015-09-03,69.629997,70.190002,69.089996,69.330002,65.407616,67600
2015-09-04,68.699997,68.889999,68.040001,68.639999,64.756660,329100
2015-09-08,69.610001,70.370003,69.360001,70.309998,66.332161,135700
2015-09-09,70.919998,70.980003,69.309998,69.360001,65.435921,39000
2015-09-10,69.300003,70.209999,69.300003,69.739998,65.794411,38700
2015-09-11,69.599998,70.570000,69.599998,70.570000,66.577454,157000
2015-09-14,70.800003,70.800003,70.139999,70.169998,66.200089,68000
2015-09-15,70.430000,71.269997,70.209999,71.070000,67.049171,95300
2015-09-16,71.150002,71.580002,70.820000,71.559998,67.511459,117600
2015-09-17,71.410004,72.690002,71.410004,71.750000,67.690697,302600
2015-09-18,70.849998,71.559998,70.699997,70.709999,66.709549,38300
2015-09-21,71.260002,71.669998,70.550003,71.199997,67.171806,197300
2015-09-22,70.260002,70.550003,69.949997,70.389999,66.407616,111000
2015-09-23,70.440002,70.709999,70.190002,70.480003,66.492554,88000
2015-09-24,69.940002,70.089996,69.120003,69.949997,65.992546,75100
2015-09-25,70.500000,70.500000,68.910004,69.360001,65.601929,66300
2015-09-28,68.959999,68.980003,66.739998,67.199997,63.558945,97400
2015-09-29,67.169998,67.730003,66.239998,66.699997,63.086052,94900
2015-09-30,67.580002,68.260002,67.320000,68.209999,64.514214,471400
2015-10-01,68.309998,68.790001,67.820000,68.790001,65.062820,718000
2015-10-02,67.900002,69.800003,67.599998,69.790001,66.008629,111100
2015-10-05,70.250000,70.639999,70.120003,70.519997,66.699059,131600
2015-10-06,70.449997,70.529999,69.199997,69.620003,65.847839,142400
2015-10-07,69.959999,69.980003,69.169998,69.830002,66.046455,315900
2015-10-08,69.680000,70.410004,69.180000,70.300003,66.490982,1045900
2015-10-09,70.360001,70.750000,70.250000,70.680000,66.850410,162700
2015-10-12,70.529999,71.050003,70.430000,70.949997,67.105782,162400
2015-10-13,70.680000,71.330002,70.500000,70.550003,66.727448,58800
2015-10-14,70.610001,70.849998,69.949997,69.989998,66.197777,63700
2015-10-15,70.190002,70.959999,70.019997,70.959999,67.115219,70700
2015-10-16,71.209999,71.550003,71.110001,71.550003,67.673256,74000
2015-10-19,71.349998,71.949997,71.339996,71.879997,67.985382,76300
2015-10-20,71.820000,71.839996,71.029999,71.269997,67.408424,84900
2015-10-21,71.430000,71.430000,70.349998,70.699997,66.869308,93600
2015-10-22,70.970001,71.199997,70.699997,71.169998,67.313850,341500
2015-10-23,72.339996,72.360001,71.629997,72.110001,68.202927,226300
2015-10-26,72.029999,72.639999,72.029999,72.510002,68.581245,169000
2015-10-27,72.300003,72.760002,72.279999,72.760002,68.817711,99900
2015-10-28,72.879997,73.389999,72.489998,73.349998,69.375748,82700
2015-10-29,73.279999,73.629997,73.279999,73.470001,69.489227,213700
2015-10-30,73.519997,73.650002,73.199997,73.199997,69.233864,87700
2015-11-02,73.330002,73.669998,73.139999,73.570000,69.583809,286600
2015-11-03,73.419998,73.620003,73.070000,73.419998,69.441948,116800
2015-11-04,73.610001,73.660004,73.099998,73.440002,69.460861,150300
2015-11-05,73.650002,74.070000,73.389999,73.930000,69.924301,90600
2015-11-06,73.489998,73.800003,73.220001,73.470001,69.489227,63800
2015-11-09,73.370003,73.370003,72.400002,72.809998,68.864975,129600
2015-11-10,72.660004,73.379997,72.660004,73.320000,69.347359,497400
2015-11-11,73.610001,73.699997,73.190002,73.220001,69.252777,62500
2015-11-12,72.820000,73.080002,72.220001,72.230003,68.316414,266300
2015-11-13,71.940002,72.029999,71.050003,71.050003,67.200356,248800
2015-11-16,70.910004,72.010002,70.860001,71.970001,68.070496,111700
2015-11-17,72.199997,72.720001,72.050003,72.260002,68.344788,64900
2015-11-18,72.459999,73.550003,72.400002,73.500000,69.517609,113900
2015-11-19,73.190002,73.419998,73.010002,73.050003,69.091995,111200
2015-11-20,73.489998,73.860001,73.489998,73.769997,69.772964,60900
2015-11-23,73.800003,74.180000,73.730003,73.930000,69.924301,108300
2015-11-24,73.500000,74.000000,73.169998,73.849998,69.848633,89000
2015-11-25,73.980003,74.199997,73.980003,74.099998,70.085091,161300
2015-11-27,74.169998,74.360001,74.029999,74.260002,70.236427,75600
2015-11-30,74.389999,74.389999,73.550003,73.589996,69.602730,84900
2015-12-01,73.910004,74.480003,73.820000,74.440002,70.406670,92200
2015-12-02,74.470001,74.639999,73.970001,74.050003,70.037811,165800
2015-12-03,74.260002,74.269997,72.589996,72.839996,68.893372,262800
2015-12-04,73.040001,74.540001,73.029999,74.440002,70.406670,86100
2015-12-07,74.510002,74.589996,73.750000,74.129997,70.113472,247700
2015-12-08,73.449997,74.370003,73.449997,74.209999,70.189125,82100
2015-12-09,73.910004,74.300003,72.900002,73.169998,69.205475,133500
2015-12-10,73.110001,73.769997,73.059998,73.230003,69.262230,126200
2015-12-11,72.500000,72.800003,71.930000,71.970001,68.070496,143600
2015-12-14,72.110001,72.760002,71.580002,72.720001,68.779877,506900
2015-12-15,73.430000,73.639999,73.080002,73.150002,69.186546,239100
2015-12-16,73.589996,74.440002,73.309998,74.300003,70.274254,353800
2015-12-17,74.430000,74.430000,73.430000,73.449997,69.470306,562500
2015-12-18,73.209999,73.209999,72.320000,72.330002,68.410995,194300
2015-12-21,72.820000,73.019997,72.480003,72.970001,69.016327,227900
2015-12-22,73.379997,73.550003,72.830002,73.389999,69.413574,682300
2015-12-23,73.839996,73.839996,73.570000,73.830002,69.829735,212500
2015-12-24,73.550003,73.699997,73.430000,73.449997,69.660904,161200
2015-12-28,73.330002,73.639999,73.089996,73.639999,69.841103,386000
2015-12-29,74.029999,74.660004,74.029999,74.529999,70.685196,148600
2015-12-30,74.480003,74.500000,74.070000,74.129997,70.305832,208900
2015-12-31,73.889999,74.089996,73.290001,73.290001,69.509186,178800
2016-01-04,72.080002,72.080002,71.129997,71.809998,68.105515,494400
2016-01-05,72.059998,72.459999,71.800003,72.150002,68.427963,319800
2016-01-06,71.220001,72.110001,71.220001,71.769997,68.067558,262600
2016-01-07,70.480003,71.370003,70.040001,70.169998,66.550117,212000
2016-01-08,70.709999,70.790001,69.339996,69.500000,65.914688,568300
2016-01-11,69.790001,70.160004,69.019997,69.919998,66.313011,460100
2016-01-12,70.559998,70.870003,69.860001,70.669998,67.024330,211500
2016-01-13,70.900002,70.900002,68.360001,68.489998,64.956779,338200
2016-01-14,68.620003,69.779999,67.730003,69.260002,65.687065,347100
2016-01-15,67.349998,68.309998,60.740002,67.949997,64.444641,322900
2016-01-19,68.760002,68.980003,67.860001,68.430000,64.899872,279800
2016-01-20,67.430000,68.339996,65.820000,67.790001,64.292900,883400
2016-01-21,67.959999,68.760002,67.500000,68.019997,64.511017,942500
2016-01-22,68.870003,69.480003,68.800003,69.360001,65.781906,793200
2016-01-25,69.260002,69.519997,68.570000,68.620003,65.080078,489500
2016-01-26,68.860001,69.360001,68.589996,69.220001,65.649117,371800
2016-01-27,69.220001,69.449997,67.809998,68.190002,64.672256,525400
2016-01-28,69.129997,69.389999,68.239998,69.180000,65.611191,278200
2016-01-29,69.059998,70.519997,68.989998,70.500000,66.863098,302100
2016-02-01,70.190002,71.180000,70.180000,70.879997,67.223480,426400
2016-02-02,70.459999,70.570000,69.629997,69.870003,66.265579,758900
2016-02-03,70.139999,70.360001,68.120003,69.139999,65.573235,611700
2016-02-04,68.830002,68.860001,67.959999,68.440002,64.909348,406600
2016-02-05,68.230003,68.230003,66.160004,66.389999,62.965103,427100
2016-02-08,65.349998,65.379997,63.919998,64.879997,61.532997,631000
2016-02-09,64.190002,65.910004,64.190002,65.230003,61.864964,609900
2016-02-10,65.879997,66.879997,65.870003,65.940002,62.538326,668300
2016-02-11,64.919998,65.839996,64.709999,65.430000,62.054646,304900
2016-02-12,66.080002,66.360001,65.760002,66.320000,62.898727,506200
2016-02-16,67.110001,67.470001,66.699997,67.459999,63.979923,146200
2016-02-17,67.940002,68.699997,67.750000,68.540001,65.004211,205100
2016-02-18,68.660004,68.660004,67.849998,67.970001,64.463608,125800
2016-02-19,67.699997,68.379997,67.459999,68.360001,64.833466,92600
2016-02-22,68.919998,69.480003,68.919998,69.389999,65.810349,189000
2016-02-23,69.379997,69.599998,69.000000,69.050003,65.487900,118400
2016-02-24,68.480003,69.540001,68.010002,69.449997,65.867256,110100
2016-02-25,69.629997,70.500000,69.430000,70.500000,66.863098,248100
2016-02-26,70.839996,70.879997,70.129997,70.260002,66.635475,107300
2016-02-29,70.160004,70.589996,69.599998,69.599998,66.009521,240400
2016-03-01,70.190002,71.199997,69.989998,71.199997,67.526978,295300
2016-03-02,71.089996,71.150002,70.629997,71.059998,67.394203,288300
2016-03-03,70.910004,71.019997,70.400002,71.010002,67.346786,268000
2016-03-04,71.089996,71.250000,70.650002,70.910004,67.251945,573000
2016-03-07,70.550003,70.589996,69.739998,70.160004,66.540627,334800
2016-03-08,69.769997,70.550003,69.629997,69.900002,66.294052,608000
2016-03-09,70.279999,70.290001,69.849998,70.250000,66.625999,75900
2016-03-10,70.559998,70.860001,69.669998,70.330002,66.701859,125400
2016-03-11,70.919998,71.470001,70.820000,71.449997,67.764084,163000
2016-03-14,71.230003,71.730003,71.230003,71.599998,67.906342,231400
2016-03-15,71.139999,71.629997,71.139999,71.559998,67.868401,194300
2016-03-16,71.540001,72.089996,71.309998,71.949997,68.238289,281000
2016-03-17,71.839996,72.059998,71.519997,71.910004,68.200356,454400
2016-03-18,72.239998,72.309998,71.809998,72.050003,68.333122,187300
2016-03-21,72.000000,72.260002,71.809998,72.180000,68.456429,234500
2016-03-22,71.839996,72.449997,71.839996,72.209999,68.484871,286800
2016-03-23,71.820000,72.160004,71.699997,71.930000,68.400253,82100
2016-03-24,71.660004,71.910004,71.379997,71.910004,68.381248,253900
2016-03-28,72.059998,72.330002,71.980003,72.120003,68.580925,262400
2016-03-29,72.000000,72.989998,72.000000,72.940002,69.360672,404000
2016-03-30,73.320000,73.480003,73.199997,73.300003,69.703011,143000
2016-03-31,73.279999,73.449997,73.010002,73.099998,69.512833,426600
2016-04-01,72.769997,73.949997,72.769997,73.900002,70.273575,366200
2016-04-04,73.959999,73.959999,73.349998,73.529999,69.921722,416500
2016-04-05,72.919998,73.089996,72.669998,72.769997,69.199013,308300
2016-04-06,72.820000,73.690002,72.820000,73.669998,70.054855,180000
2016-04-07,73.379997,73.449997,72.650002,72.959999,69.379715,329500
2016-04-08,73.379997,73.379997,72.639999,72.839996,69.265587,345400
2016-04-11,73.059998,73.209999,72.360001,72.389999,68.837669,180900
2016-04-12,72.410004,72.879997,72.080002,72.809998,69.237045,781000
2016-04-13,73.239998,73.290001,72.830002,73.220001,69.626953,191000
2016-04-14,73.279999,73.470001,73.110001,73.150002,69.560371,115100
2016-04-15,73.230003,73.330002,73.050003,73.320000,69.722031,331400
2016-04-18,73.150002,73.870003,73.150002,73.849998,70.226028,203300
2016-04-19,74.209999,74.209999,73.279999,73.589996,69.978790,224600
2016-04-20,73.690002,74.019997,73.449997,73.720001,70.102425,185500
2016-04-21,73.790001,73.790001,73.169998,73.239998,69.645950,179800
2016-04-22,72.830002,72.940002,72.190002,72.769997,69.199013,233100
2016-04-25,72.510002,72.900002,72.419998,72.900002,69.322647,140000
2016-04-26,73.019997,73.209999,72.650002,72.820000,69.246574,172900
2016-04-27,72.820000,73.000000,72.389999,72.809998,69.237045,262500
2016-04-28,72.949997,73.430000,72.339996,72.519997,68.961296,173600
2016-04-29,72.650002,72.750000,72.089996,72.639999,69.075394,334600
2016-05-02,72.790001,73.610001,72.790001,73.559998,69.950272,353100
2016-05-03,73.040001,73.400002,72.839996,73.059998,69.474800,177200
2016-05-04,72.629997,73.089996,72.580002,72.989998,69.408234,146500
2016-05-05,72.959999,73.180000,72.779999,72.870003,69.294113,50600
2016-05-06,72.790001,73.339996,72.540001,73.330002,69.731537,137300
2016-05-09,73.309998,74.050003,73.309998,73.849998,70.226028,101500
2016-05-10,74.209999,74.839996,74.120003,74.839996,71.167442,140800
2016-05-11,74.790001,74.790001,74.029999,74.029999,70.397194,208500
2016-05-12,74.400002,74.489998,73.750000,74.209999,70.568367,78000
2016-05-13,74.110001,74.339996,73.690002,73.800003,70.178490,68000
2016-05-16,73.820000,74.480003,73.629997,74.279999,70.634926,180400
2016-05-17,74.110001,74.180000,73.059998,73.250000,69.655479,203000
2016-05-18,73.019997,73.650002,72.750000,73.230003,69.636452,270100
2016-05-19,72.800003,73.099998,72.529999,72.980003,69.398727,125800
2016-05-20,73.169998,73.529999,73.169998,73.309998,69.712524,104600
2016-05-23,73.309998,73.370003,72.989998,73.010002,69.427238,439800
2016-05-24,73.269997,74.250000,73.269997,74.180000,70.539818,231500
2016-05-25,74.300003,74.419998,74.129997,74.220001,70.577873,145500
2016-05-26,74.349998,74.470001,74.190002,74.370003,70.720512,111300
2016-05-27,74.470001,74.699997,74.410004,74.620003,70.958252,89600
2016-05-31,74.750000,74.769997,74.160004,74.419998,70.768051,339200
2016-06-01,74.209999,74.639999,74.209999,74.629997,70.967735,149300
2016-06-02,74.529999,74.830002,74.430000,74.830002,71.157928,177600
2016-06-03,74.889999,75.239998,74.669998,75.120003,71.433716,201100
2016-06-06,75.190002,75.269997,74.870003,75.080002,71.395660,415600
2016-06-07,75.190002,75.370003,75.070000,75.099998,71.414673,223900
2016-06-08,75.180000,75.620003,75.110001,75.559998,71.852104,173600
2016-06-09,75.379997,75.910004,75.379997,75.839996,72.118355,162800
2016-06-10,75.449997,75.589996,75.160004,75.400002,71.699951,174200
2016-06-13,75.150002,75.459999,74.879997,74.919998,71.243507,190500
2016-06-14,74.769997,75.000000,74.570000,75.000000,71.319588,163700
2016-06-15,75.099998,75.209999,74.769997,74.830002,71.157928,423100
2016-06-16,74.620003,75.169998,74.400002,75.129997,71.443230,224400
